  AA MM DD HH      Hm0   Tm02   Tp   DirM      Hm0_V  DirM_V Hm0_F1 Tm02_F1 DirM_F1 Hm0_F2 Tm02_F2 DirM_F2   VelV   DirV
2016 01 14 12      1.2   5.4   12.4 241.0    -99.9  -99.9      1.0    9.5 269.0       0.7    4.2  128.0       2.3  205.0
2016 01 14 13      1.2   5.6   12.5 249.0    -99.9  -99.9      1.0    9.6 268.0       0.6    4.1  128.0       3.0  263.0
2016 01 14 14      1.2   5.9   12.5 254.0    -99.9  -99.9      1.0    9.7 268.0       0.6    4.1  127.0       2.9  281.0
2016 01 14 15      1.2   6.2   12.6 258.0    -99.9  -99.9      1.0    9.7 268.0       0.5    4.0  127.0       2.1  264.0
2016 01 14 16      1.2   6.5   12.6 261.0    -99.9  -99.9      1.1    9.8 268.0       0.4    3.9  127.0       2.5  237.0
2016 01 14 17      1.2   6.9   12.6 263.0    -99.9  -99.9      1.1    9.9 268.0       0.4    3.8  127.0       3.6  233.0
2016 01 14 18      1.2   7.3   12.5 264.0    -99.9  -99.9      1.1    9.9 267.0       0.3    3.7  127.0       4.9  285.0
2016 01 14 19      1.2   7.7   12.5 265.0    -99.9  -99.9      1.1   10.0 267.0       0.3    3.6  127.0       4.2  281.0
2016 01 14 20      1.2   8.1   12.5 265.0    -99.9  -99.9      1.1   10.0 267.0       0.2    3.5  126.0       4.5  288.0
2016 01 14 21      1.2   8.4   12.5 266.0    -99.9  -99.9      1.1   10.0 267.0       0.2    3.4  126.0       4.7  299.0
2016 01 14 22      1.2   8.7   12.4 266.0    -99.9  -99.9      1.2   10.1 267.0       0.2    3.3  126.0       4.2  286.0
2016 01 14 23      1.2   9.0   12.4 266.0    -99.9  -99.9      1.2   10.1 267.0       0.2    3.3  126.0       4.7  275.0
2016 01 15 00      1.2   9.2   12.4 266.0    -99.9  -99.9      1.2   10.1 267.0       0.1    3.2  125.0       4.1  267.0
2016 01 15 01      1.2   9.3   12.3 266.0    -99.9  -99.9      1.2   10.1 267.0       0.1    3.2  125.0       7.5  280.0
2016 01 15 02      1.2   9.2   12.3 267.0    -99.9  -99.9      1.2    9.9 267.0     -99.9  -99.9  -99.9       7.8  297.0
2016 01 15 03      1.2   8.4   12.2 267.0      0.1  284.0      1.2    9.9 267.0     -99.9  -99.9  -99.9       8.6  302.0
2016 01 15 04      1.3   6.1   12.2 267.0      0.3  285.0      1.2   10.0 267.0     -99.9  -99.9  -99.9       7.2  316.0
2016 01 15 05      1.4   5.2   12.2 270.0      0.6  290.0      1.2   10.1 267.0     -99.9  -99.9  -99.9       7.0  331.0
2016 01 15 06      1.5   5.0   12.1 273.0      0.6  311.0      1.2   10.2 267.0       0.5    3.7  264.0       8.0  324.0
2016 01 15 07      1.6   4.8   12.1 274.0      0.9  288.0      1.2   10.4 267.0     -99.9  -99.9  -99.9       8.5  322.0
2016 01 15 08      1.6   4.8   12.0 276.0      1.1  288.0      1.2   10.6 267.0     -99.9  -99.9  -99.9       8.6  321.0
2016 01 15 09      1.7   4.7   12.0 277.0      1.2  289.0      1.1   10.6 267.0     -99.9  -99.9  -99.9       8.7  318.0
2016 01 15 10      1.7   4.7   12.0 279.0      1.2  290.0      1.1   10.7 267.0     -99.9  -99.9  -99.9       7.8  317.0
2016 01 15 11      1.7   4.8   11.9 279.0      0.7  332.0      1.1   10.7 267.0       1.0    4.8  273.0       7.9  326.0
2016 01 15 12      1.7   4.8   11.9 280.0      0.6  345.0      1.1   10.6 266.0       1.0    4.7  278.0       8.2  330.0
2016 01 15 13      1.6   4.8   11.9 280.0      1.1  299.0      1.1   10.6 266.0       0.4    6.6  256.0       7.8  328.0
2016 01 15 14      1.6   4.8   11.9 281.0      0.5  355.0      1.1    4.7 281.0       1.0   10.7  266.0       7.2  330.0
2016 01 15 15      1.6   4.8   11.8 281.0      0.6  348.0      1.0   10.9 266.0       1.0    4.9  278.0       7.1  337.0
2016 01 15 16      1.5   4.9   11.8 280.0      0.6  349.0      1.0   10.6 265.0       0.9    4.9  279.0       6.4  341.0
2016 01 15 17      1.5   5.0   11.8 279.0      0.5  351.0      1.0   10.6 265.0       0.9    4.9  279.0       6.5  348.0
2016 01 15 18      1.4   5.1   11.8 277.0    -99.9  -99.9      1.0   10.6 265.0       0.8    4.9  279.0       4.7  312.0
2016 01 15 19      1.3   5.3   11.8 275.0      0.3    2.0      1.0   10.7 264.0       0.8    4.7  282.0       5.1  328.0
2016 01 15 20      1.3   5.3   11.7 274.0      0.3  360.0      1.0   10.7 264.0       0.8    4.7  282.0       6.8  359.0
2016 01 15 21      1.3   5.0   11.7 277.0      0.4  353.0      1.0   10.6 264.0       0.7    4.7  280.0       7.8    7.0
2016 01 15 22      1.3   4.7   11.7 283.0      0.4   12.0      0.9   10.6 263.0       0.6    4.8  278.0       7.2   37.0
2016 01 15 23      1.4   4.6   11.6 287.0      0.5   17.0      0.9   10.7 262.0       0.5    4.9  274.0       8.9   43.0
2016 01 16 00      1.4   4.4   11.6 293.0      0.5   29.0      0.9   10.7 261.0       0.6    4.1  303.0       8.2   49.0
2016 01 16 01      1.4   4.3   11.6 298.0      0.6   35.0      0.9   10.8 260.0       0.7    4.1  315.0      10.2   60.0
2016 01 16 02      -99.9   4.2   11.7 310.0      0.8   42.0      0.9   10.7 259.0       0.7    4.2  337.0      11.3   64.0
2016 01 16 03      1.6   4.1   11.7 338.0      1.0   46.0      0.9   10.8 258.0       0.7    4.4  344.0      11.8   65.0
2016 01 16 04      1.9   4.1    4.6  13.0      1.5   42.0      0.9   10.7 258.0       0.4    5.3  343.0      12.4   65.0
2016 01 16 05      2.2   4.2    5.1  36.0      2.0   46.0      0.7   10.0 262.0       0.6   13.4  247.0      12.9   66.0
2016 01 16 06      2.4   4.5    5.6  44.0      2.2   50.0      0.7   12.2 248.0       0.5    8.5  271.0      10.4   62.0
2016 01 16 07      2.3   4.6    5.7  45.0      2.1   51.0      0.7   12.3 248.0       0.5    8.9  270.0      11.6   63.0
2016 01 16 08      2.2   4.6    5.5  49.0      2.0   54.0      0.8   12.1 247.0       0.4    9.2  271.0      12.6   61.0
2016 01 16 09      2.3   4.6    5.5  52.0      2.1   56.0      0.8   12.2 247.0       0.4    9.4  270.0      12.5   66.0
2016 01 16 10      2.4   4.7    5.7  53.0      2.2   57.0      0.9   11.4 252.0     -99.9  -99.9  -99.9      11.2   69.0
2016 01 16 11      2.3   4.7    5.8  53.0      2.1   57.0      0.9   11.5 252.0     -99.9  -99.9  -99.9       9.9   70.0
2016 01 16 12      2.1   4.6    5.8  51.0      1.9   56.0      0.9   11.6 251.0     -99.9  -99.9  -99.9       9.9   63.0
2016 01 16 13      2.0   4.5    5.6  49.0      1.7   55.0      0.9   11.6 251.0     -99.9  -99.9  -99.9      10.1   59.0
2016 01 16 14      1.9   4.5    5.3  45.0      1.7   54.0      0.9   11.6 251.0     -99.9  -99.9  -99.9       9.9   57.0
2016 01 16 15      -99.9   4.4    5.3  42.0      1.6   52.0      0.9   11.6 251.0     -99.9  -99.9  -99.9       9.2   58.0
2016 01 16 16      1.8   4.3    5.2  40.0      1.5   52.0      0.9   11.6 251.0     -99.9  -99.9  -99.9       9.2   61.0
2016 01 16 17      1.8   4.3   12.5  39.0      1.5   52.0      0.9   11.6 251.0     -99.9  -99.9  -99.9       9.3   62.0
2016 01 16 18      1.7   4.3   12.4  39.0      1.4   53.0      0.9   11.6 251.0     -99.9  -99.9  -99.9       9.2   53.0
2016 01 16 19      1.8   4.2   12.4  42.0      1.4   52.0      0.9   11.6 251.0       0.3    5.3  139.0      10.1   55.0
2016 01 16 20      1.8   4.3   12.3  50.0      1.5   49.0      0.9   11.5 251.0       0.6    4.8  136.0      10.2   62.0
2016 01 16 21      1.9   4.3    4.9  59.0      1.4   55.0      0.9   11.5 251.0       0.7    5.1  137.0       9.8   71.0
2016 01 16 22      1.9   4.3   12.2  66.0      1.5   73.0      0.9   11.5 252.0       0.4    5.9   13.0       8.0   83.0
2016 01 16 23      1.7   4.4   12.2  74.0      1.1  107.0      0.9    4.2  32.0       0.9   11.5  252.0       7.5   91.0
2016 01 17 00      1.6   4.4   12.1  89.0      1.0   49.0      0.9   11.4 252.0       0.8    4.7  130.0       7.8   69.0
2016 01 17 01      1.6   4.3   12.1 104.0      1.0   50.0      0.9   11.4 252.0       0.8    4.7  130.0       7.9   81.0
2016 01 17 02      1.5   4.3   12.0 116.0      1.2   98.0      0.8   11.3 252.0       0.4    5.1   24.0       8.1   87.0
2016 01 17 03      1.5   4.3   11.9 123.0      1.2   95.0      0.8   11.3 252.0     -99.9  -99.9  -99.9       8.3   89.0
2016 01 17 04      1.5   4.3   11.8 128.0      1.1  113.0      0.8   11.2 253.0       0.5    3.9   22.0       8.2   89.0
2016 01 17 05      1.5   4.4   11.7 131.0      1.1  114.0      0.8   11.2 253.0       0.5    3.9   23.0       7.9   85.0
2016 01 17 06      1.5   4.5   11.6 133.0      0.7   47.0      1.0    4.8 126.0       0.8   11.1  253.0       8.1   67.0
2016 01 17 07      1.6   4.5   11.6 130.0      0.7   47.0      1.1    5.0 128.0       0.8   11.1  253.0       8.4   76.0
2016 01 17 08      1.6   4.6   11.5 127.0      1.3  108.0      0.8   11.0 253.0       0.3    7.8  147.0       8.9   87.0
2016 01 17 09      1.6   4.5   11.4 125.0      1.4  111.0      0.7   10.9 253.0       0.2    4.9   14.0       8.8   88.0
2016 01 17 10      1.6   4.5   11.3 124.0      1.4  111.0      0.7   10.9 254.0       0.2    4.9   14.0       8.4   88.0
2016 01 17 11      1.6   4.5   11.3 125.0      1.3  114.0      0.7   10.8 254.0       0.3    4.6   24.0       8.1   87.0
2016 01 17 12      1.5   4.5   11.2 127.0      0.6   49.0      1.2    5.2 126.0       0.7   10.8  253.0       6.6   84.0
2016 01 17 13      1.5   4.6   11.1 131.0      0.6   46.0      1.1    5.2 127.0       0.7   10.7  253.0       6.2   81.0
2016 01 17 14      1.4   4.7   11.1 134.0      0.5   45.0      1.1    5.2 128.0       0.7   10.6  253.0       5.2   82.0
2016 01 17 15      1.4   4.8   11.0 138.0    -99.9  -99.9      1.1    5.1 128.0       0.6   10.6  253.0       4.2   94.0
2016 01 17 16      1.3   4.9   11.0 140.0    -99.9  -99.9      1.1    5.1 127.0       0.6   10.5  253.0       4.0   85.0
2016 01 17 17      1.3   5.0    6.4 142.0    -99.9  -99.9      1.1    5.1 128.0       0.6   10.4  253.0       3.5   71.0
2016 01 17 18      1.3   5.1    6.4 144.0      0.2   33.0      1.0    5.1 128.0       0.6   10.3  253.0       5.1   30.0
2016 01 17 19      -99.9   5.0    6.3 146.0      0.2   34.0      1.0    5.2 129.0       0.6   10.2  253.0       4.8   33.0
2016 01 17 20      1.1   4.9   10.6 149.0      0.2   35.0      0.9    5.1 129.0       0.6   10.2  253.0       4.7   40.0
2016 01 17 21      1.1   4.8   10.5 155.0    -99.9  -99.9      0.8    4.9 128.0       0.6   10.1  253.0       3.8   59.0
2016 01 17 22      1.0   4.8   10.4 163.0    -99.9  -99.9      0.8    4.8 127.0       0.6   10.0  253.0       3.5   77.0
2016 01 17 23      0.9   4.8   10.3 173.0    -99.9  -99.9      0.7    4.6 127.0       0.6    9.9  253.0       2.2   65.0
2016 01 18 00      0.8   4.8   10.2 186.0    -99.9  -99.9      0.6    4.4 126.0       0.6    9.8  252.0       3.5   20.0
2016 01 18 01      0.8   4.9   10.2 199.0    -99.9  -99.9      0.6    9.8 253.0       0.5    4.3  126.0       4.2  355.0
2016 01 18 02      0.8   4.9   10.1 210.0    -99.9  -99.9      0.6    9.7 253.0       0.5    4.2  126.0       4.7  348.0
2016 01 18 03      0.7   5.0   10.0 219.0    -99.9  -99.9      0.6    9.6 253.0       0.4    4.1  126.0       4.5  345.0
2016 01 18 04      0.7   5.1   10.0 225.0    -99.9  -99.9      0.6    9.5 253.0       0.4    4.0  126.0       4.3  341.0
2016 01 18 05      0.7   5.3    9.9 231.0    -99.9  -99.9      0.6    9.5 253.0       0.3    3.9  126.0       3.7  350.0
2016 01 18 06      0.6   5.4    9.9 236.0    -99.9  -99.9      0.6    9.4 253.0       0.3    3.8  126.0       4.4  352.0
2016 01 18 07      0.6   5.6    9.8 240.0    -99.9  -99.9      0.6    9.3 254.0       0.3    3.7  126.0       3.8  351.0
2016 01 18 08      0.6   5.7    9.7 243.0    -99.9  -99.9      0.5    9.3 254.0       0.2    3.6  126.0       3.5  346.0
2016 01 18 09      0.6   5.9    9.6 246.0    -99.9  -99.9      0.5    9.2 254.0       0.2    3.5  126.0       2.7  336.0
2016 01 18 10      0.6   6.2    9.5 248.0    -99.9  -99.9      0.5    9.1 254.0       0.2    3.4  126.0       1.5  330.0
2016 01 18 11      0.6   6.4    9.4 250.0    -99.9  -99.9      0.5    9.1 255.0       0.2    3.3  126.0       1.3  281.0
2016 01 18 12      0.6   6.6    9.4 251.0    -99.9  -99.9      0.5    9.0 255.0       0.1    3.3  126.0       3.0  287.0
2016 01 18 13      0.6   6.8    9.3 252.0    -99.9  -99.9      0.5    9.0 255.0       0.1    3.2  126.0       3.1  277.0
2016 01 18 14      0.5   7.1    9.2 253.0    -99.9  -99.9      0.5    8.9 255.0       0.1    3.1  127.0       3.5  280.0
2016 01 18 15      0.5   7.3    9.2 254.0    -99.9  -99.9      0.5    8.9 255.0     -99.9  -99.9  -99.9       4.3  267.0
2016 01 18 16      0.5   7.4    9.1 255.0    -99.9  -99.9      0.5    8.8 256.0     -99.9  -99.9  -99.9       5.2  260.0
2016 01 18 17      0.5   7.6    9.1 256.0    -99.9  -99.9      0.5    8.8 256.0     -99.9  -99.9  -99.9       6.1  256.0
2016 01 18 18      0.5   7.8    9.0 257.0    -99.9  -99.9      0.5    8.5 254.0       0.2   12.2  281.0       6.3  261.0
2016 01 18 19      0.5   7.9    9.0 257.0    -99.9  -99.9      0.5    8.3 253.0       0.2   11.5  280.0       6.8  264.0
2016 01 18 20      0.5   8.0    8.9 258.0    -99.9  -99.9      0.5    8.2 253.0       0.2   11.5  280.0       6.9  272.0
2016 01 18 21      0.5   7.9    8.9 259.0    -99.9  -99.9      0.5    8.1 254.0       0.2   11.5  281.0       6.6  282.0
2016 01 18 22      0.5   6.5    8.9 261.0    -99.9  -99.9      0.5    7.9 255.0       0.2   11.5  281.0       6.5  297.0
2016 01 18 23      0.6   4.1    8.8 270.0      0.3  300.0      0.5    8.1 255.0       0.3   11.4  282.0       5.6  323.0
2016 01 19 00      0.7   3.9    8.8 278.0      0.4  302.0      0.4    7.9 253.0       0.3   10.9  281.0       4.8  334.0
2016 01 19 01      0.8   4.0    8.7 280.0    -99.9  -99.9      0.6    3.7 297.0       0.4    8.0  253.0       4.7  336.0
2016 01 19 02      0.8   4.0    8.7 281.0    -99.9  -99.9      0.6    3.8 295.0       0.4    7.9  254.0       4.9  336.0
2016 01 19 03      0.8   4.0    8.7 281.0    -99.9  -99.9      0.6    3.8 295.0       0.4    7.9  254.0       4.1  342.0
2016 01 19 04      0.8   4.1    8.6 280.0    -99.9  -99.9      0.6    3.8 294.0       0.4    7.8  255.0       4.1  343.0
2016 01 19 05      0.8   4.1    8.6 280.0      0.2  352.0      0.5    3.9 288.0       0.4    9.6  282.0       4.0  355.0
2016 01 19 06      0.8   4.2    8.6 280.0      0.2  355.0      0.5    3.9 287.0       0.5    9.6  282.0       3.4  343.0
2016 01 19 07      0.8   4.2    8.6 281.0      0.1    5.0      0.5    9.6 283.0       0.4    4.0  283.0       3.5  345.0
2016 01 19 08      0.8   4.3    8.6 281.0    -99.9  -99.9      0.5    9.6 283.0       0.4    3.9  283.0       3.1  346.0
2016 01 19 09      0.8   4.4   10.9 282.0    -99.9  -99.9      0.5    9.5 283.0       0.4    3.9  283.0       2.2  338.0
2016 01 19 10      0.8   4.6   10.9 282.0    -99.9  -99.9      0.6    9.2 283.0       0.4    3.8  284.0       0.7  355.0
2016 01 19 11      0.8   4.8   10.9 282.0    -99.9  -99.9      0.4    7.8 276.0       0.4   11.3  288.0       1.1   82.0
2016 01 19 12      0.8   5.0   10.9 281.0    -99.9  -99.9      0.5    7.6 277.0       0.4   11.3  288.0       0.7  174.0
2016 01 19 13      0.8   5.3   10.9 281.0    -99.9  -99.9      0.6    5.7 278.0       0.4   11.2  288.0       1.4  187.0
2016 01 19 14      0.8   5.6   10.9 280.0    -99.9  -99.9      0.6    5.9 278.0       0.5   11.2  288.0       1.9  184.0
2016 01 19 15      0.8   5.9   10.9 280.0    -99.9  -99.9      0.5    6.0 277.0       0.5   10.9  289.0       2.3  194.0
2016 01 19 16      0.8   6.2   10.9 279.0    -99.9  -99.9      0.5    6.1 277.0       0.5   10.9  289.0       2.2  172.0
2016 01 19 17      0.8   6.5   10.9 279.0    -99.9  -99.9      0.5    6.3 277.0       0.5   10.9  289.0       2.5  170.0
2016 01 19 18      0.8   6.8   10.9 279.0    -99.9  -99.9      0.6    6.5 270.0       0.5   10.9  289.0       2.7  155.0
2016 01 19 19      0.8   7.1   10.9 279.0    -99.9  -99.9      0.6    6.6 271.0       0.6   10.9  289.0       3.5  148.0
2016 01 19 20      0.8   7.3   10.9 279.0    -99.9  -99.9      0.6    6.7 271.0       0.6   10.9  289.0       4.7  166.0
2016 01 19 21      0.8   7.5   10.9 280.0    -99.9  -99.9      0.6    6.8 271.0       0.6   10.9  289.0       5.0  171.0
2016 01 19 22      0.8   7.6   10.9 280.0    -99.9  -99.9      0.8    8.1 280.0     -99.9  -99.9  -99.9       4.0  179.0
2016 01 19 23      0.9   7.7   10.9 280.0    -99.9  -99.9      0.9    8.1 280.0     -99.9  -99.9  -99.9       5.5  226.0
2016 01 20 00      0.9   7.6   10.9 280.0    -99.9  -99.9      0.9    8.1 280.0     -99.9  -99.9  -99.9       6.1  202.0
2016 01 20 01      0.9   7.0   10.9 279.0    -99.9  -99.9      0.9    8.3 280.0     -99.9  -99.9  -99.9       8.0  218.0
2016 01 20 02      0.9   4.7   10.9 277.0      0.3  247.0      0.9    8.5 279.0     -99.9  -99.9  -99.9       8.4  225.0
2016 01 20 03      1.1   4.0   10.9 265.0      0.7  243.0      0.8    8.8 279.0     -99.9  -99.9  -99.9       9.5  228.0
2016 01 20 04      1.5   4.0    4.5 257.0      1.2  246.0      0.8    9.1 280.0       0.1   17.5  285.0       9.9  228.0
2016 01 20 05      1.7   4.2    5.3 256.0      1.5  249.0      0.7    9.8 281.0       0.2   17.5  286.0       9.1  234.0
2016 01 20 06      1.8   4.5    5.9 258.0      1.6  253.0      0.7   10.2 283.0       0.2   17.4  286.0       6.6  261.0
2016 01 20 07      1.8   4.7    6.3 261.0    -99.9  -99.9      1.6    4.9 257.0       0.6   10.6  283.0       7.3  292.0
2016 01 20 08      1.8   4.9    6.6 264.0    -99.9  -99.9      1.6    5.2 261.0       0.5   11.1  284.0       6.9  292.0
2016 01 20 09      1.7   5.0    6.9 265.0    -99.9  -99.9      1.6    5.3 263.0       0.5   11.5  286.0       7.8  298.0
2016 01 20 10      1.8   5.0    7.1 267.0    -99.9  -99.9      1.7    5.4 265.0       0.4   15.5  285.0       7.7  304.0
2016 01 20 11      1.8   5.1    7.3 269.0    -99.9  -99.9      1.6    5.4 267.0       0.5   15.5  285.0       6.7  314.0
2016 01 20 12      1.7   5.2    7.5 269.0    -99.9  -99.9      1.6    5.5 267.0       0.5   15.4  285.0       5.0  302.0
2016 01 20 13      1.7   5.4    7.7 269.0    -99.9  -99.9      1.6    5.7 267.0       0.6   15.4  285.0       3.9  309.0
2016 01 20 14      1.7   5.6    7.8 269.0    -99.9  -99.9      1.5    5.7 265.0       0.7   14.6  285.0       2.6  292.0
2016 01 20 15      1.6   5.8    8.1 269.0    -99.9  -99.9      1.5    5.8 265.0       0.7   14.6  284.0       2.9  271.0
2016 01 20 16      1.6   6.0   15.6 269.0    -99.9  -99.9      1.4    5.9 264.0       0.8   14.6  284.0       3.4  262.0
2016 01 20 17      1.6   6.2   15.4 269.0    -99.9  -99.9      1.4    5.9 264.0       0.8   14.6  284.0       4.2  268.0
2016 01 20 18      1.6   6.3   15.3 270.0    -99.9  -99.9      1.4    6.0 264.0       0.9   14.5  284.0       3.5  256.0
2016 01 20 19      1.6   6.4   15.1 270.0    -99.9  -99.9      1.3    6.1 265.0       1.0   13.8  284.0       4.0  272.0
2016 01 20 20      1.6   6.5   15.1 271.0    -99.9  -99.9      1.3    6.1 265.0       1.0   13.8  283.0       4.1  269.0
2016 01 20 21      1.6   6.6   15.0 271.0    -99.9  -99.9      1.2    6.1 265.0       1.0   13.8  283.0       4.0  251.0
2016 01 20 22      1.7   6.8   14.9 272.0    -99.9  -99.9      1.2    6.2 265.0       1.1   13.8  283.0       3.7  239.0
2016 01 20 23      1.7   6.9   14.8 272.0    -99.9  -99.9      1.2    6.2 265.0       1.1   13.7  283.0       4.0  232.0
2016 01 21 00      1.6   7.0   14.8 272.0    -99.9  -99.9      1.2   13.1 283.0       1.1    6.0  263.0       2.8  227.0
2016 01 21 01      1.6   7.1   14.7 273.0    -99.9  -99.9      1.6    7.9 274.0       0.2    3.7  174.0       2.1  221.0
2016 01 21 02      1.6   7.2   14.7 273.0    -99.9  -99.9      1.6    8.0 274.0       0.2    3.7  175.0       2.7  219.0
2016 01 21 03      1.6   7.3   14.6 273.0    -99.9  -99.9      1.6    8.1 275.0       0.2    3.7  175.0       2.8  215.0
2016 01 21 04      1.6   7.4   14.6 274.0    -99.9  -99.9      1.6    8.2 275.0       0.2    3.7  176.0       3.4  212.0
2016 01 21 05      1.6   7.4   14.5 274.0    -99.9  -99.9      1.6    8.2 275.0       0.2    3.7  176.0       3.5  209.0
2016 01 21 06      1.6   7.5   14.5 274.0    -99.9  -99.9      1.6    8.3 275.0       0.2    3.7  176.0       2.3  178.0
2016 01 21 07      1.6   7.6   14.4 274.0    -99.9  -99.9      1.6    8.3 275.0       0.2    3.7  177.0       3.2  185.0
2016 01 21 08      1.6   7.6   14.4 274.0    -99.9  -99.9      1.5    8.5 276.0       0.3    3.9  186.0       4.2  181.0
2016 01 21 09      1.5   7.6   14.4 274.0    -99.9  -99.9      1.5    8.6 276.0       0.3    3.9  186.0       3.8  181.0
2016 01 21 10      1.5   7.6   14.3 274.0    -99.9  -99.9      1.5    8.6 276.0       0.3    3.8  186.0       4.5  178.0
2016 01 21 11      1.5   7.5   14.2 274.0    -99.9  -99.9      1.5    8.6 276.0       0.3    3.8  187.0       4.6  170.0
2016 01 21 12      1.5   7.4   14.1 274.0    -99.9  -99.9      1.5    8.5 276.0       0.2    3.6  187.0       2.9  152.0
2016 01 21 13      1.5   7.5   14.0 274.0    -99.9  -99.9      1.5    8.5 275.0       0.2    3.6  188.0       4.0  145.0
2016 01 21 14      1.5   7.5   13.9 274.0    -99.9  -99.9      1.5    8.5 275.0       0.2    3.6  188.0       4.2  137.0
2016 01 21 15      1.5   7.6   13.7 274.0    -99.9  -99.9      1.5    8.5 275.0       0.2    3.6  189.0       4.4  135.0
2016 01 21 16      1.5   7.6   13.6 274.0    -99.9  -99.9      1.5    8.5 275.0       0.2    3.7  190.0       4.8  134.0
2016 01 21 17      1.5   7.6   13.5 274.0    -99.9  -99.9      1.5    8.1 274.0     -99.9  -99.9  -99.9       5.2  123.0
2016 01 21 18      1.5   7.6   13.4 274.0    -99.9  -99.9      1.5    8.1 274.0     -99.9  -99.9  -99.9       4.5  120.0
2016 01 21 19      1.5   7.7   13.4 274.0    -99.9  -99.9      1.5    8.1 274.0     -99.9  -99.9  -99.9       4.3  125.0
2016 01 21 20      1.5   7.6   13.3 274.0    -99.9  -99.9      1.5    8.1 274.0     -99.9  -99.9  -99.9       4.1  132.0
2016 01 21 21      1.5   7.6   13.3 274.0    -99.9  -99.9      1.5    8.0 274.0     -99.9  -99.9  -99.9       4.4  137.0
2016 01 21 22      1.5   7.6   13.2 274.0    -99.9  -99.9      1.5    8.0 274.0     -99.9  -99.9  -99.9       4.3  138.0
2016 01 21 23      1.5   7.6   13.2 274.0    -99.9  -99.9      1.5    8.0 274.0     -99.9  -99.9  -99.9       4.2  124.0
2016 01 22 00      1.5   7.6   13.1 274.0    -99.9  -99.9      1.5    8.0 274.0     -99.9  -99.9  -99.9       5.2   65.0
2016 01 22 01      1.5   7.6   13.1 274.0    -99.9  -99.9      1.5    8.0 274.0     -99.9  -99.9  -99.9       4.0   60.0
2016 01 22 02      1.5   7.6   13.1 274.0    -99.9  -99.9      1.5    8.1 274.0     -99.9  -99.9  -99.9       3.7   57.0
2016 01 22 03      1.5   7.7   13.1 274.0    -99.9  -99.9      1.5    8.1 274.0     -99.9  -99.9  -99.9       3.3   69.0
2016 01 22 04      1.5   7.8   13.1 275.0    -99.9  -99.9      1.5    8.2 275.0     -99.9  -99.9  -99.9       3.7   70.0
2016 01 22 05      1.5   7.8   13.1 275.0    -99.9  -99.9      1.5    8.3 275.0     -99.9  -99.9  -99.9       4.3   69.0
2016 01 22 06      1.5   7.9   13.1 275.0    -99.9  -99.9      1.5    8.3 275.0     -99.9  -99.9  -99.9       4.7   70.0
2016 01 22 07      -99.9   8.0   13.1 275.0    -99.9  -99.9      1.5    8.4 275.0     -99.9  -99.9  -99.9       4.7   75.0
2016 01 22 08      -99.9   8.1   13.0 275.0    -99.9  -99.9      1.5    8.5 275.0     -99.9  -99.9  -99.9       4.8   72.0
2016 01 22 09      -99.9   8.2   13.0 276.0    -99.9  -99.9      1.5    8.5 276.0     -99.9  -99.9  -99.9       4.5   73.0
2016 01 22 10      -99.9   8.2   13.0 276.0    -99.9  -99.9      1.5    8.6 276.0     -99.9  -99.9  -99.9       5.2   67.0
2016 01 22 11      1.5   8.3   13.0 276.0    -99.9  -99.9      1.5    8.6 276.0     -99.9  -99.9  -99.9       5.1   66.0
2016 01 22 12      1.5   8.4   13.0 276.0    -99.9  -99.9      1.5    8.7 276.0     -99.9  -99.9  -99.9       4.4   54.0
2016 01 22 13      1.5   8.4   12.9 276.0    -99.9  -99.9      1.5    8.7 276.0     -99.9  -99.9  -99.9       5.0   67.0
2016 01 22 14      1.5   8.5   12.9 276.0    -99.9  -99.9      1.5    8.8 276.0     -99.9  -99.9  -99.9       4.5   65.0
2016 01 22 15      1.5   8.6   12.9 276.0    -99.9  -99.9      1.5    8.8 276.0     -99.9  -99.9  -99.9       4.1   73.0
2016 01 22 16      1.5   8.6   12.8 276.0    -99.9  -99.9      1.5    8.9 276.0     -99.9  -99.9  -99.9       3.1   58.0
2016 01 22 17      1.5   8.6   12.8 276.0    -99.9  -99.9      1.5    8.9 276.0     -99.9  -99.9  -99.9       1.9   39.0
2016 01 22 18      1.5   8.7   12.8 276.0    -99.9  -99.9      1.5    8.9 276.0     -99.9  -99.9  -99.9       1.8   50.0
2016 01 22 19      1.5   8.8   12.7 276.0    -99.9  -99.9      1.5    9.0 276.0     -99.9  -99.9  -99.9       2.5   30.0
2016 01 22 20      1.5   8.8   12.7 276.0    -99.9  -99.9      1.5    9.0 276.0     -99.9  -99.9  -99.9       3.9   16.0
2016 01 22 21      1.5   8.9   12.7 276.0    -99.9  -99.9      1.5    9.1 276.0     -99.9  -99.9  -99.9       4.4   30.0
2016 01 22 22      1.5   9.0   12.7 277.0    -99.9  -99.9      1.5    9.1 277.0     -99.9  -99.9  -99.9       4.5   40.0
2016 01 22 23      1.5   9.1   12.7 277.0    -99.9  -99.9      1.5    9.2 277.0     -99.9  -99.9  -99.9       4.4   69.0
2016 01 23 00      1.5   9.1   12.7 277.0    -99.9  -99.9      1.5    9.3 277.0     -99.9  -99.9  -99.9       4.7   70.0
2016 01 23 01      1.5   9.2   12.7 277.0    -99.9  -99.9      1.5    9.4 277.0     -99.9  -99.9  -99.9       5.2   77.0
